icao_code,iata_code,name,latitude,longitude
FMNZ, N/A, AMPAMPAMENA,-13.485,48.633
FMSA, N/A, N/A,0.0,0.0
FMSB, WBO, N/A,0.0,0.0
FMSC, WMD, N/A,0.0,0.0
FMSD, FTU, TOLAGNARO,-25.038,46.956
FMSE, N/A, N/A,0.0,0.0
FMSF, WFI, FIANARANTSOA,-21.441,47.112
FMSG, RVA, FARAFANGANA,-22.805,47.821
FMSI, IHO, N/A,0.0,0.0
FMSJ, MJA, N/A,0.0,0.0
FMSK, WVK, MANAKARA SUD,-22.12,48.022
FMSL, OVA, N/A,0.0,0.0
FMSM, MNJ, MANANJARY,-21.202,48.358
FMSN, TDV, N/A,0.0,0.0
FMSO, N/A, N/A,0.0,0.0
FMSR, MXM, MOROMBE,-21.754,43.375
FMST, TLE, TOLIARA,-23.383,43.728
FMSV, BKU, N/A,0.0,0.0
FMSY, AMP, N/A,0.0,0.0
FMSZ, N/A, N/A,0.0,0.0
FNAM, AZZ, N/A,0.0,0.0
FNBC, SSY, MBANZA CONGO,-6.27,14.247
FNBG, BUG, BENGUELA,-12.609,13.404
FNCA, CAB, CABINDA,-5.597,12.188
FNCB, N/A, N/A,0.0,0.0
FNCC, N/A, N/A,0.0,0.0
FNCH, PGI, CHITATO,-7.357,20.804
FNCM, CBT, N/A,0.0,0.0
FNCV, N/A, N/A,0.0,0.0
FNCX, N/A, CAMAXILO,-8.374,18.924
FNCZ, CAV, CAZOMBO,-11.894,22.916
FNDB, N/A, N/A,0.0,0.0
FNGI, NGV, NGIVA,-17.045,15.687
FNGU, N/A, N/A,0.0,0.0
FNHU, NOV, HUAMBO,-12.809,15.76
FNKU, SVP, KUITO,-12.404,16.947
FNLB, N/A, LOBITO,-12.371,13.536
FNLU, LAD, LUANDA 4 DE FEVEREIRO,-8.858,13.231
FNMA, MEG, MALANJE,-9.525,16.312
FNME, SPP, MENONGUE,-14.658,17.72
FNMO, N/A, NAMIBE,-15.261,12.147
FNMQ, N/A, N/A,0.0,0.0
FNNG, GXG, NEGAGE,-7.754,15.287
FNPA, PBN, PORTO AMBOIM,-10.722,13.765
FNPB, N/A, N/A,0.0,0.0
FNSA, VHC, SAURIMO,-9.689,20.432
FNSO, SZA, SOYO,-6.141,12.372
FNTO, N/A, TOTO,-7.147,14.248
FNUA, UAL, N/A,0.0,0.0
FNUB, SDD, N/A,0.0,0.0
FNUE, LUO, LUENA,-11.768,19.898
FNUG, UGO, UIGE,-7.603,15.028
FNWK, CEO, N/A,0.0,0.0
FNXA, XGN, XANGONGO,-16.755,14.965
FNZE, ARZ, N/A,0.0,0.0
FOBI, N/A, N/A,0.0,0.0
FOGB, BGB, N/A,0.0,0.0
FOGE, N/A, N/A,0.0,0.0
FOGF, FOU, N/A,0.0,0.0
FOGG, N/A, N/A,0.0,0.0
FOGI, MGX, N/A,0.0,0.0
FOGJ, N/A, N/A,0.0,0.0
FOGO, OYE, OYEM,1.541,11.581
FOGQ, OKN, OKONDJA,-0.665,13.673
FOGR, LBQ, LAMBARENE,-0.704,10.246
FOGV, MVX, N/A,0.0,0.0
FOGW, N/A, N/A,0.0,0.0
FOOA, MJL, N/A,0.0,0.0
FOOB, BMM, BITAM,2.076,11.493
FOOD, MFF, MOANDA,-1.537,13.269
FOOE, MKB, N/A,0.0,0.0
FOOG, POG, PORT GENTIL,-0.712,8.754
FOOH, OMB, OMBOUE HOPITAL,-1.575,9.263
FOOI, N/A, N/A,0.0,0.0
FOOK, MKU, MAKOKOU,0.579,12.891
FOOL, LBV, LIBREVILLE LEON M BA,0.458,9.412
FOOM, MZC, MITZIC,0.776,11.553
FOON, MVB, FRANCEVILLE MVENGUE,-1.656,13.438
FOOR, LTL, LASTOURVILLE,-0.826,12.747
FOOS, ZKM, N/A,0.0,0.0
FOOT, TCH, TCHIBANGA,-2.889,10.919
FOOY, MYB, N/A,0.0,0.0
FOP, N/A, N/A,0.0,0.0
FPPA, N/A, N/A,0.0,0.0
FPPR, PCP, PRINCIPE,1.663,7.412
FPST, TMS, SAO TOME INTERNATIONAL,0.378,6.712
FQAG, ANO, N/A,0.0,0.0
FQBR, BEW, BEIRA,-19.796,34.907
FQCB, FXO, CUAMBA,-14.82,36.532
FQCH, N/A, CHIMOIO,-19.151,33.429
FQES, N/A, ESTIMA,-15.734,32.757
FQFU, N/A, N/A,0.0,0.0
FQIA, N/A, N/A,0.0,0.0
FQIN, INH, INHAMBANE,-23.876,35.408
FQLC, VXC, LICHINGA,-13.274,35.266
FQLU, N/A, LUMBO,-15.033,40.672
FQMA, MPM, MAPUTO,-25.921,32.573
FQMD, N/A, MUEDA,-11.673,39.563
FQMP, MZB, MOCIMBOA DA PRAIA,-11.362,40.355
FQMR, N/A, MARRUPA,-13.225,37.552
FQMU, N/A, N/A,0.0,0.0
FQNC, MNC, NACALA,-14.488,40.712
FQNP, APL, NAMPULA,-15.106,39.282
FQPB, POL, PEMBA,-12.987,40.522
FQPO, N/A, N/A,0.0,0.0
FQQL, UEL, QUELIMANE,-17.856,36.869
FQSG, N/A, SONGO,-15.602,32.773
FQTT, TET, TETE CHINGOZI,-16.105,33.64
FQUG, N/A, ULONGWE,-14.704,34.352
FQVL, VNX, VILANKULO,-22.018,35.313
FQXA, N/A, N/A,0.0,0.0
FSAL, N/A, ALPHONSE,-7.005,52.726
FSDA, N/A, N/A,0.0,0.0
FSDR, DES, DESROCHES,-5.696,53.654
FSFA, N/A, FARQUHAR,-10.109,51.176
FSIA, SEZ, SEYCHELLES INTERNATIONAL,-4.674,55.522
FSMA, N/A, N/A,0.0,0.0
FSPL, N/A, N/A,0.0,0.0
FSPP, PRI, PRASLIN,-4.319,55.691
FSSA, N/A, N/A,0.0,0.0
FSSB, BDI, N/A,0.0,0.0
FSSC, N/A, COETIVY,-7.164,56.264
FSSD, DEI, N/A,0.0,0.0
FSSF, N/A, N/A,0.0,0.0
FSSR, N/A, N/A,0.0,0.0
FTTA, SRH, SARH,9.151,18.379
FTTB, OGR, N/A,0.0,0.0
FTTC, AEH, ABECHE,13.847,20.844
FTTD, MQQ, MOUNDOU,8.62,16.068
FTTE, N/A, N/A,0.0,0.0
FTTF, N/A, N/A,0.0,0.0
FTTG, N/A, N/A,0.0,0.0
FTTI, ATV, N/A,0.0,0.0
FTTJ, NDJ, NDJAMENA,12.134,15.034
FTTK, BKR, N/A,0.0,0.0
FTTL, OTC, N/A,0.0,0.0
FTTM, MVO, N/A,0.0,0.0
FTTN, AMC, N/A,0.0,0.0
FTTP, PLF, PALA,9.379,14.926
FTTR, N/A, N/A,0.0,0.0
FTTS, OUT, N/A,0.0,0.0
FTTU, AMO, N/A,0.0,0.0
FTTY, FYT, FAYA LARGEAU,17.917,19.111
FTTZ, N/A, N/A,0.0,0.0
FVBB, N/A, N/A,0.0,0.0
FVBD, N/A, N/A,0.0,0.0
FVBI, N/A, N/A,0.0,0.0
FVBU, BUQ, JOSHUA MQABUKO NKOMO INTERNATIONAL,-20.017,28.618
FVCH, N/A, N/A,0.0,0.0
FVCP, N/A, HARARE CHARLES PRINCE,-17.751,30.924
FVCZ, BFO, CHIREDZI BUFFALO RANGE,-21.008,31.578
FVFA, VFA, VICTORIA FALLS INTERNATIONAL,-18.096,25.839
FVGO, N/A, N/A,0.0,0.0
FVGR, UTA, MUTARE GRAND REEF,-18.977,32.451
FVGW, GWE, N/A,0.0,0.0
FVHA, HRE, HARARE INTERNATIONAL,-17.932,31.093
FVIN, N/A, N/A,0.0,0.0
FVKA, N/A, N/A,0.0,0.0
FVKB, KAB, KARIBA INTERNATIONAL,-16.52,28.885
FVKK, N/A, N/A,0.0,0.0
FVMT, N/A, MUTOKO,-17.432,32.184
FVMU, N/A, MUTARE,-18.998,32.627
FVMV, MVZ, MASVINGO,-20.055,30.859
FVRU, N/A, N/A,0.0,0.0
FVSH, N/A, ZVISHAVANE,-20.289,30.088
FVSV, VFA, N/A,0.0,0.0
FVTL, GWE, GWERU THORNHILL,-19.437,29.862
FVWN, WKM, HWANGE NATIONAL PARK,-18.63,27.021
FVZC, N/A, ZISCO,-19.029,29.722
FWBG, N/A, N/A,0.0,0.0
FWCB, N/A, N/A,0.0,0.0
FWCC, N/A, N/A,0.0,0.0
FWCD, N/A, N/A,0.0,0.0
FWCL, BLZ, CHILEKA INTERNATIONAL,-15.679,34.974
FWCM, N/A, N/A,0.0,0.0
FWCS, N/A, N/A,0.0,0.0
FWCT, N/A, N/A,0.0,0.0
FWDW, DWA, N/A,0.0,0.0
FWDZ, N/A, N/A,0.0,0.0
FWKA, KGJ, KARONGA,-9.953,33.893
FWKB, N/A, N/A,0.0,0.0
FWKG, N/A, KASUNGU,-13.014,33.468
FWKI, LLW, N/A,0.0,0.0
FWKK, N/A, N/A,0.0,0.0
FWLK, N/A, N/A,0.0,0.0
FWLP, N/A, N/A,0.0,0.0
FWMC, N/A, N/A,0.0,0.0
FWMG, N/A, MARIANNA MUNI,30.838,-85.182
FWMY, MYZ, N/A,0.0,0.0
FWMZ, N/A, N/A,0.0,0.0
FWSJ, N/A, N/A,0.0,0.0
FWSM, LMB, N/A,0.0,0.0
FWSU, N/A, N/A,0.0,0.0
FWUU, ZZU, MZUZU,-11.445,34.012
FXBB, N/A, N/A,0.0,0.0
FXKB, N/A, N/A,0.0,0.0
FXKY, N/A, N/A,0.0,0.0
FXLK, N/A, N/A,0.0,0.0
FXLR, LRB, N/A,0.0,0.0
FXLS, LES, N/A,0.0,0.0
FXLT, N/A, N/A,0.0,0.0
FXMA, N/A, N/A,0.0,0.0
FXMF, MFC, N/A,0.0,0.0
FXMH, N/A, N/A,0.0,0.0
FXMK, MKH, N/A,0.0,0.0
FXML, N/A, N/A,0.0,0.0
FXMM, MSU, MOSHOESHOE I INTERNATIONAL,-29.462,27.553
FXMN, N/A, N/A,0.0,0.0
FXMP, N/A, N/A,0.0,0.0
FXMS, N/A, N/A,0.0,0.0
FXMT, N/A, N/A,0.0,0.0
FXMU, N/A, MEJAMETALANA,-29.304,27.503
FXMV, N/A, N/A,0.0,0.0
FXNH, N/A, N/A,0.0,0.0
FXNK, NKU, N/A,0.0,0.0
FXPG, N/A, N/A,0.0,0.0
FXQG, N/A, N/A,0.0,0.0
FXQN, UNE, N/A,0.0,0.0
FXSE, N/A, N/A,0.0,0.0
FXSH, SHK, N/A,0.0,0.0
FXSK, N/A, N/A,0.0,0.0
FXSM, SOK, N/A,0.0,0.0
FXSS, N/A, N/A,0.0,0.0
FXST, N/A, N/A,0.0,0.0
FXTA, N/A, N/A,0.0,0.0
FXTB, N/A, N/A,0.0,0.0
FXTK, N/A, N/A,0.0,0.0
FZAA, FIH, KINSHASA NDJILI INTERNATIONAL,-4.386,15.444
FZAB, NLO, KINSHASA NDOLO,-4.325,15.328
FZAD, N/A, N/A,0.0,0.0
FZAE, N/A, N/A,0.0,0.0
FZAF, N/A, N/A,0.0,0.0
FZAG, MNB, MUANDA,-5.931,12.352
FZAH, N/A, N/A,0.0,0.0
FZAI, N/A, KITONA BASE,-5.918,12.447
FZAJ, N/A, N/A,0.0,0.0
FZAL, N/A, N/A,0.0,0.0
FZAM, MAT, MATADI TSHIMPI,-5.799,13.441
FZAN, N/A, N/A,0.0,0.0
FZAP, N/A, N/A,0.0,0.0
FZAR, N/A, N/A,0.0,0.0
FZAS, N/A, N/A,0.0,0.0
FZAU, N/A, N/A,0.0,0.0
FZAW, N/A, N/A,0.0,0.0
FZAX, N/A, N/A,0.0,0.0
FZAY, N/A, N/A,0.0,0.0
FZBA, INO, N/A,0.0,0.0
FZBB, N/A, N/A,0.0,0.0
FZBC, N/A, N/A,0.0,0.0
FZBD, N/A, N/A,0.0,0.0
FZBE, N/A, N/A,0.0,0.0
FZBF, N/A, N/A,0.0,0.0
FZBG, N/A, N/A,0.0,0.0
FZBI, N/A, N/A,0.0,0.0
FZBJ, N/A, N/A,0.0,0.0
FZBK, N/A, N/A,0.0,0.0
FZBL, N/A, N/A,0.0,0.0
FZBM, N/A, N/A,0.0,0.0
FZBN, N/A, N/A,0.0,0.0
FZBO, FDU, BANDUNDU,-3.311,17.382
FZBP, N/A, N/A,0.0,0.0
FZBQ, N/A, N/A,0.0,0.0
FZBS, N/A, N/A,0.0,0.0
FZBT, N/A, N/A,0.0,0.0
FZBU, N/A, N/A,0.0,0.0
FZBV, N/A, N/A,0.0,0.0
FZBW, N/A, N/A,0.0,0.0
FZCA, KKW, KIKWIT,-5.036,18.786
FZCB, N/A, N/A,0.0,0.0
FZCD, N/A, N/A,0.0,0.0
FZCE, N/A, N/A,0.0,0.0
FZCF, N/A, N/A,0.0,0.0
FZCI, N/A, N/A,0.0,0.0
FZCK, N/A, N/A,0.0,0.0
FZCL, N/A, N/A,0.0,0.0
FZCO, N/A, N/A,0.0,0.0
FZCP, N/A, N/A,0.0,0.0
FZCR, N/A, N/A,0.0,0.0
FZCS, N/A, N/A,0.0,0.0
FZCT, N/A, N/A,0.0,0.0
FZCU, N/A, N/A,0.0,0.0
FZCV, N/A, N/A,0.0,0.0
FZCW, N/A, N/A,0.0,0.0
FZCX, N/A, N/A,0.0,0.0
FZCY, N/A, N/A,0.0,0.0
FZDA, N/A, N/A,0.0,0.0
FZDB, N/A, N/A,0.0,0.0
FZDC, N/A, N/A,0.0,0.0
FZDD, N/A, N/A,0.0,0.0
FZDE, N/A, N/A,0.0,0.0
FZDF, N/A, N/A,0.0,0.0
FZDG, N/A, N/A,0.0,0.0
FZDH, N/A, N/A,0.0,0.0
FZDJ, N/A, N/A,0.0,0.0
FZDK, N/A, N/A,0.0,0.0
FZDL, N/A, N/A,0.0,0.0
FZDM, N/A, N/A,0.0,0.0
FZDN, N/A, N/A,0.0,0.0
FZDO, MNB, N/A,0.0,0.0
FZDP, N/A, N/A,0.0,0.0
FZDT, N/A, N/A,0.0,0.0
FZDY, N/A, N/A,0.0,0.0
FZEA, MDK, MBANDAKA,0.022,18.289
FZEB, N/A, N/A,0.0,0.0
FZEG, N/A, N/A,0.0,0.0
FZEI, N/A, N/A,0.0,0.0
FZEM, N/A, N/A,0.0,0.0
FZEN, BSU, N/A,0.0,0.0
FZEO, N/A, N/A,0.0,0.0
FZEP, N/A, N/A,0.0,0.0
FZER, N/A, N/A,0.0,0.0
FZFA, N/A, N/A,0.0,0.0
FZFB, N/A, N/A,0.0,0.0
FZFD, BDT, GBADOLITE,4.253,20.975
FZFE, N/A, N/A,0.0,0.0
FZFF, N/A, N/A,0.0,0.0
FZFG, N/A, N/A,0.0,0.0
FZFH, N/A, N/A,0.0,0.0
FZFJ, N/A, N/A,0.0,0.0
FZFK, GMA, GEMENA,3.235,19.771
FZFL, N/A, N/A,0.0,0.0
FZFN, N/A, N/A,0.0,0.0
FZFP, N/A, KOTAKOLI,4.158,21.651
FZFQ, N/A, N/A,0.0,0.0
FZFS, N/A, N/A,0.0,0.0
FZFT, N/A, N/A,0.0,0.0
FZFU, BMB, N/A,0.0,0.0
FZFV, N/A, N/A,0.0,0.0
FZFW, N/A, N/A,0.0,0.0
FZGA, LIQ, LISALA,2.171,21.497
FZGB, N/A, N/A,0.0,0.0
FZGD, N/A, N/A,0.0,0.0
FZGE, N/A, N/A,0.0,0.0
FZGF, N/A, N/A,0.0,0.0
FZGG, N/A, N/A,0.0,0.0
FZGH, N/A, N/A,0.0,0.0
FZGI, N/A, N/A,0.0,0.0
FZGN, BNB, N/A,0.0,0.0
FZGT, N/A, N/A,0.0,0.0
FZGV, N/A, N/A,0.0,0.0
FZGY, N/A, N/A,0.0,0.0
FZIA, FKI, KISANGANI SIMISINI,0.518,25.155
FZIF, N/A, N/A,0.0,0.0
FZIG, N/A, N/A,0.0,0.0
FZIK, N/A, N/A,0.0,0.0
FZIR, N/A, N/A,0.0,0.0
FZIZ, N/A, N/A,0.0,0.0
FZJB, N/A, N/A,0.0,0.0
FZJF, N/A, N/A,0.0,0.0
FZJH, IRP, ISIRO MATARI,2.827,27.588
FZJI, N/A, N/A,0.0,0.0
FZJK, N/A, N/A,0.0,0.0
FZJR, N/A, N/A,0.0,0.0
FZKA, BUX, BUNIA,1.566,30.221
FZKB, N/A, N/A,0.0,0.0
FZKC, N/A, N/A,0.0,0.0
FZKF, N/A, N/A,0.0,0.0
FZKI, N/A, N/A,0.0,0.0
FZKJ, N/A, BUTA ZEGA,2.818,24.794
FZKN, N/A, N/A,0.0,0.0
FZKO, N/A, N/A,0.0,0.0
FZKP, N/A, N/A,0.0,0.0
FZMA, BKY, BUKAVU KAVUMU,-2.309,28.809
FZMC, N/A, N/A,0.0,0.0
FZMK, N/A, N/A,0.0,0.0
FZMN, N/A, N/A,0.0,0.0
FZMP, N/A, N/A,0.0,0.0
FZMW, N/A, N/A,0.0,0.0
FZNA, GOM, GOMA,-1.671,29.238
FZNC, N/A, N/A,0.0,0.0
FZNF, N/A, N/A,0.0,0.0
FZNI, N/A, N/A,0.0,0.0
FZNK, N/A, N/A,0.0,0.0
FZNM, N/A, N/A,0.0,0.0
FZNP, BNC, N/A,0.0,0.0
FZNR, N/A, N/A,0.0,0.0
FZNT, N/A, N/A,0.0,0.0
FZOA, KND, KINDU,-2.919,25.915
FZOB, N/A, N/A,0.0,0.0
FZOC, N/A, N/A,0.0,0.0
FZOD, N/A, N/A,0.0,0.0
FZOE, N/A, N/A,0.0,0.0
FZOF, KWH, N/A,0.0,0.0
FZOG, N/A, N/A,0.0,0.0
FZOH, N/A, N/A,0.0,0.0
FZOJ, N/A, N/A,0.0,0.0
FZOK, N/A, N/A,0.0,0.0
FZOO, N/A, N/A,0.0,0.0
FZOP, N/A, N/A,0.0,0.0
FZOS, N/A, N/A,0.0,0.0
FZPB, N/A, N/A,0.0,0.0
FZQA, FBM, LUBUMBASHI INTERNATIONAL,-11.591,27.531
FZQC, N/A, N/A,0.0,0.0
FZQD, N/A, N/A,0.0,0.0
FZQF, N/A, N/A,0.0,0.0
FZQG, N/A, N/A,0.0,0.0
FZQH, N/A, N/A,0.0,0.0
FZQI, N/A, N/A,0.0,0.0
FZQJ, N/A, N/A,0.0,0.0
FZQM, KWZ, KOLWEZI,-10.766,25.506
FZQN, N/A, N/A,0.0,0.0
FZQO, N/A, N/A,0.0,0.0
FZQP, N/A, N/A,0.0,0.0
FZQU, N/A, N/A,0.0,0.0
FZQW, N/A, N/A,0.0,0.0
FZRA, N/A, N/A,0.0,0.0
FZRC, N/A, N/A,0.0,0.0
FZRD, N/A, N/A,0.0,0.0
FZRF, FMI, KALEMIE,-5.876,29.25
FZRG, N/A, N/A,0.0,0.0
FZRJ, N/A, N/A,0.0,0.0
FZRK, N/A, N/A,0.0,0.0
FZRL, N/A, N/A,0.0,0.0
FZRN, N/A, N/A,0.0,0.0
FZRO, N/A, N/A,0.0,0.0
FZRQ, KOO, N/A,0.0,0.0
FZSA, KMN, KAMINA BASE,-8.642,25.253
FZSB, N/A, N/A,0.0,0.0
FZSC, N/A, N/A,0.0,0.0
FZSD, N/A, N/A,0.0,0.0
FZSE, N/A, N/A,0.0,0.0
FZSI, N/A, N/A,0.0,0.0
FZSJ, N/A, N/A,0.0,0.0
FZSK, N/A, N/A,0.0,0.0
FZTK, N/A, N/A,0.0,0.0
FZTL, N/A, LUENA,-9.469,25.759
FZTS, N/A, N/A,0.0,0.0
FZUA, KGA, KANANGA,-5.9,22.469
FZUE, N/A, N/A,0.0,0.0
FZUF, N/A, N/A,0.0,0.0
FZUG, N/A, N/A,0.0,0.0
FZUH, N/A, N/A,0.0,0.0
FZUI, N/A, N/A,0.0,0.0
FZUJ, N/A, N/A,0.0,0.0
FZUK, TSH, N/A,0.0,0.0
FZUL, N/A, N/A,0.0,0.0
FZUM, N/A, N/A,0.0,0.0
FZUN, N/A, N/A,0.0,0.0
FZUO, N/A, N/A,0.0,0.0
FZUR, N/A, N/A,0.0,0.0
FZUS, N/A, N/A,0.0,0.0
FZUT, N/A, N/A,0.0,0.0
FZUU, N/A, N/A,0.0,0.0
FZUV, N/A, N/A,0.0,0.0
FZVA, LJA, N/A,0.0,0.0
FZVC, N/A, N/A,0.0,0.0
FZVD, N/A, N/A,0.0,0.0
FZVE, N/A, N/A,0.0,0.0
FZVF, N/A, N/A,0.0,0.0
FZVG, N/A, N/A,0.0,0.0
FZVH, N/A, N/A,0.0,0.0
FZVI, N/A, N/A,0.0,0.0
FZVJ, N/A, N/A,0.0,0.0
FZVK, N/A, N/A,0.0,0.0
FZVL, N/A, N/A,0.0,0.0
FZVM, N/A, N/A,0.0,0.0
FZVN, N/A, N/A,0.0,0.0
FZVO, N/A, N/A,0.0,0.0
FZVP, N/A, N/A,0.0,0.0
FZVR, N/A, N/A,0.0,0.0
FZVS, N/A, N/A,0.0,0.0
FZVT, N/A, N/A,0.0,0.0
FZVU, N/A, N/A,0.0,0.0
FZWA, MJM, MBUJI MAYI,-6.121,23.569
FZWB, N/A, N/A,0.0,0.0
FZWC, N/A, N/A,0.0,0.0
FZWE, N/A, N/A,0.0,0.0
FZWF, N/A, N/A,0.0,0.0
FZWI, N/A, N/A,0.0,0.0
FZWR, N/A, N/A,0.0,0.0
FZWS, N/A, N/A,0.0,0.0
FZWT, N/A, N/A,0.0,0.0
GAAO, N/A, N/A,0.0,0.0
GABD, N/A, N/A,0.0,0.0
GABF, N/A, N/A,0.0,0.0
GABG, N/A, N/A,0.0,0.0
GABR, N/A, N/A,0.0,0.0
GABS, BKO, BAMAKO SENOU,12.533,-7.95
GADA, N/A, N/A,0.0,0.0
GADZ, N/A, N/A,0.0,0.0
GAFD, N/A, N/A,0.0,0.0
GAGL, N/A, N/A,0.0,0.0
GAGM, GUD, N/A,0.0,0.0
GAGO, GAQ, GAO,16.248,-0.005
GAGR, N/A, N/A,0.0,0.0
GAHB, N/A, N/A,0.0,0.0
GAKA, N/A, N/A,0.0,0.0
GAKL, N/A, N/A,0.0,0.0
GAKM, N/A, N/A,0.0,0.0
GAKN, N/A, N/A,0.0,0.0
GAKO, KTX, N/A,0.0,0.0
GAKT, N/A, N/A,0.0,0.0
GAKY, KYS, KAYES,14.431,-11.439
GAMA, N/A, N/A,0.0,0.0
GAMB, MZI, MOPTI AMBODEDJO,14.513,-4.079
GAMK, N/A, N/A,0.0,0.0
GANF, N/A, N/A,0.0,0.0
GANK, NRM, N/A,0.0,0.0
GANR, NIX, NIORO,15.239,-9.576
GASG, N/A, N/A,0.0,0.0
GASK, KSS, N/A,0.0,0.0
GASN, N/A, N/A,0.0,0.0
GATB, TOM, TOMBOUCTOU,16.73,-3.007
GATN, N/A, N/A,0.0,0.0
GATS, N/A, TESSALIT,20.246,0.981
GAYE, EYL, N/A,0.0,0.0
GBYD, BJL, BANJUL INTERNATIONAL,13.338,-16.652
GCFV, FUE, FUERTEVENTURA,28.453,-13.864
GCHI, VDE, HIERRO,27.815,-17.887
GCLA, SPC, LA PALMA,28.626,-17.756
GCLP, LPA, GRAN CANARIA,27.932,-15.386
GCRR, ACE, LANZAROTE,28.945,-13.605
GCTS, TFS, TENERIFE SUR,28.044,-16.572
GCXO, TFN, TENERIFE NORTE,28.482,-16.341
GEHM, N/A, N/A,0.0,0.0
GEML, MLN, MELILLA,35.28,-2.956
GFBN, BTE, N/A,0.0,0.0
GFBO, KBS, N/A,0.0,0.0
GFGK, GBK, N/A,0.0,0.0
GFHA, HGS, HASTINGS,8.394,-13.128
GFKB, KBA, N/A,0.0,0.0
GFKE, KEN, N/A,0.0,0.0
GFLL, FNA, FREETOWN LUNGI,8.616,-13.195
GFTO, N/A, N/A,0.0,0.0
GFYE, WYE, N/A,0.0,0.0
GGBB, N/A, N/A,0.0,0.0
GGBE, N/A, N/A,0.0,0.0
GGBF, N/A, N/A,0.0,0.0
GGBI, N/A, N/A,0.0,0.0
GGBO, N/A, N/A,0.0,0.0
GGBU, N/A, N/A,0.0,0.0
GGCC, N/A, N/A,0.0,0.0
GGCF, N/A, CUFAR,11.288,-15.181
GGCG, N/A, N/A,0.0,0.0
GGCT, N/A, N/A,0.0,0.0
GGCV, N/A, N/A,0.0,0.0
GGEP, N/A, N/A,0.0,0.0
GGFO, N/A, N/A,0.0,0.0
GGFR, N/A, N/A,0.0,0.0
GGFU, N/A, N/A,0.0,0.0
GGGA, N/A, N/A,0.0,0.0
GGGB, N/A, N/A,0.0,0.0
GGMS, N/A, N/A,0.0,0.0
GGOV, BXO, BISSAU OSWALDO VIEIRA INTERNATIONAL,11.895,-15.654
GGPC, N/A, N/A,0.0,0.0
GGPR, N/A, N/A,0.0,0.0
GGSD, N/A, N/A,0.0,0.0
GGTT, N/A, N/A,0.0,0.0
GGUN, N/A, N/A,0.0,0.0
GGVR, N/A, N/A,0.0,0.0
GLBU, UCN, N/A,0.0,0.0
GLCM, N/A, N/A,0.0,0.0
GLCP, CPA, N/A,0.0,0.0
GLGE, SNI, N/A,0.0,0.0
GLMR, MLW, MONROVIA SPRIGGS PAYNE,6.289,-10.759
GLNA, NIA, N/A,0.0,0.0
GLRB, ROB, MONROVIA ROBERTS INTERNATIONAL,6.234,-10.362
GLSK, N/A, N/A,0.0,0.0
GLST, N/A, N/A,0.0,0.0
GLTN, THC, N/A,0.0,0.0
GLVA, N/A, N/A,0.0,0.0
GMAA, AGA, INEZGANE,30.381,-9.546
GMAT, TTA, PLAGE BLANCHE,28.448,-11.161
GMAZ, N/A, N/A,0.0,0.0
GMFA, N/A, N/A,0.0,0.0
GMFF, FEZ, SAISS,33.927,-4.978
GMFI, N/A, IFRANE,33.505,-5.153
GMFK, ERH, MOULAY ALI CHERIF,31.949,-4.401
GMFM, MEK, BASSATINE,33.879,-5.515
GMFN, N/A, TAOUIMA,35.153,-2.92
GMFO, OUD, ANGADS,34.787,-1.924
GMFT, N/A, N/A,0.0,0.0
GMFU, N/A, N/A,0.0,0.0
GMFZ, N/A, N/A,0.0,0.0
GMMB, N/A, N/A,0.0,0.0
GMMC, CAS, ANFA,33.553,-7.661
GMMD, N/A, N/A,0.0,0.0
GMME, RBA, SALE,34.051,-6.751
GMMF, SII, SIDI IFNI,29.369,-10.18
GMMI, N/A, ESSAOUIRA,31.404,-9.685
GMMJ, N/A, N/A,0.0,0.0
GMMK, N/A, N/A,0.0,0.0
GMMN, CMN, MOHAMMED V,33.368,-7.588
GMMO, N/A, N/A,0.0,0.0
GMMS, SFI, N/A,0.0,0.0
GMMT, N/A, N/A,0.0,0.0
GMMX, RAK, MENARA,31.607,-8.036
GMMY, NNA, KENITRA,34.299,-6.596
GMMZ, OZZ, OUARZAZATE,30.939,-6.909
GMTA, AHU, CHERIF EL IDRISSI,35.177,-3.839
GMTN, TTU, SANIAT RMEL,35.594,-5.32
GMTT, TNG, IBN BATOUTA,35.727,-5.917
GOGG, ZIG, ZIGUINCHOR,12.556,-16.282
GOGK, KDA, KOLDA,12.88,-14.955
GOGS, CSK, CAP SKIRING,12.41,-16.746
GOOD, N/A, N/A,0.0,0.0
GOOG, N/A, N/A,0.0,0.0
GOOK, KLC, KAOLACK,14.147,-16.051
GOOY, DKR, LEOPOLD SEDAR SENGHOR INTERNATIONAL,14.739,-17.49
GOSM, MAX, N/A,0.0,0.0
GOSP, POD, N/A,0.0,0.0
GOSR, RDT, N/A,0.0,0.0
GOSS, XLS, SAINT LOUIS,16.05,-16.461
GOTB, BXE, BAKEL,14.847,-12.468
GOTK, KGG, KEDOUGOU,12.572,-12.22
GOTN, N/A, N/A,0.0,0.0
GOTS, SMY, N/A,0.0,0.0
GOTT, TUD, TAMBACOUNDA,13.737,-13.653
GQNA, IEO, AIOUN EL ATROUSS,16.711,-9.638
GQNB, OTL, N/A,0.0,0.0
GQNC, THI, N/A,0.0,0.0
GQND, TIY, TIDJIKJA,18.57,-11.423
GQNE, BGH, N/A,0.0,0.0
GQNF, KFA, KIFFA,16.59,-11.406
